geoid,name,county_name,state,state_name,county_short,DMA,county_upper,cbsa_code,cbsa_title
29223,"Wayne County, Missouri",Wayne County,MO,Missouri,Wayne,NA,WAYNE,NA,NA
29201,"Scott County, Missouri",Scott County,MO,Missouri,Scott,NA,SCOTT,43460,"Sikeston, MO"
29011,"Barton County, Missouri",Barton County,MO,Missouri,Barton,NA,BARTON,NA,NA
29039,"Cedar County, Missouri",Cedar County,MO,Missouri,Cedar,NA,CEDAR,NA,NA
29073,"Gasconade County, Missouri",Gasconade County,MO,Missouri,Gasconade,NA,GASCONADE,NA,NA
29121,"Macon County, Missouri",Macon County,MO,Missouri,Macon,NA,MACON,NA,NA
29149,"Oregon County, Missouri",Oregon County,MO,Missouri,Oregon,NA,OREGON,NA,NA
29186,"Ste. Genevieve County, Missouri",Ste. Genevieve County,MO,Missouri,Ste. Genevieve,NA,STE GENEVIEVE,NA,NA
29067,"Douglas County, Missouri",Douglas County,MO,Missouri,Douglas,NA,DOUGLAS,NA,NA
29083,"Henry County, Missouri",Henry County,MO,Missouri,Henry,NA,HENRY,NA,NA
29109,"Lawrence County, Missouri",Lawrence County,MO,Missouri,Lawrence,NA,LAWRENCE,NA,NA
29169,"Pulaski County, Missouri",Pulaski County,MO,Missouri,Pulaski,NA,PULASKI,22780,"Fort Leonard Wood, MO"
29215,"Texas County, Missouri",Texas County,MO,Missouri,Texas,NA,TEXAS,NA,NA
29027,"Callaway County, Missouri",Callaway County,MO,Missouri,Callaway,NA,CALLAWAY,27620,"Jefferson City, MO"
29053,"Cooper County, Missouri",Cooper County,MO,Missouri,Cooper,NA,COOPER,17860,"Columbia, MO"
29075,"Gentry County, Missouri",Gentry County,MO,Missouri,Gentry,NA,GENTRY,NA,NA
51191,"Washington County, Virginia",Washington County,VA,Virginia,Washington,NA,WASHINGTON,28700,"Kingsport-Bristol, TN-VA"
51139,"Page County, Virginia",Page County,VA,Virginia,Page,NA,PAGE,NA,NA
51510,"Alexandria city, Virginia",Alexandria,VA,Virginia,Alexandria City,NA,ALEXANDRIA CITY,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
51650,"Hampton city, Virginia",Hampton,VA,Virginia,Hampton City,NA,HAMPTON CITY,47260,"Virginia Beach-Norfolk-Newport News, VA-NC"
51013,"Arlington County, Virginia",Arlington County,VA,Virginia,Arlington,NA,ARLINGTON,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
51027,"Buchanan County, Virginia",Buchanan County,VA,Virginia,Buchanan,NA,BUCHANAN,NA,NA
51179,"Stafford County, Virginia",Stafford County,VA,Virginia,Stafford,NA,STAFFORD,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
51760,"Richmond city, Virginia",Richmond,VA,Virginia,Richmond City,NA,RICHMOND CITY,40060,"Richmond, VA"
51057,"Essex County, Virginia",Essex County,VA,Virginia,Essex,NA,ESSEX,NA,NA
51185,"Tazewell County, Virginia",Tazewell County,VA,Virginia,Tazewell,NA,TAZEWELL,14140,"Bluefield, WV-VA"
51685,"Manassas Park city, Virginia",Manassas Park,VA,Virginia,Manassas Park City,NA,MANASSAS PARK CITY,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
51183,"Sussex County, Virginia",Sussex County,VA,Virginia,Sussex,NA,SUSSEX,40060,"Richmond, VA"
51683,"Manassas city, Virginia",Manassas,VA,Virginia,Manassas City,NA,MANASSAS CITY,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
51775,"Salem city, Virginia",Salem,VA,Virginia,Salem City,NA,SALEM CITY,40220,"Roanoke, VA"
51037,"Charlotte County, Virginia",Charlotte County,VA,Virginia,Charlotte,NA,CHARLOTTE,NA,NA
51081,"Greensville County, Virginia",Greensville County,VA,Virginia,Greensville,NA,GREENSVILLE,NA,NA
53067,"Thurston County, Washington",Thurston County,WA,Washington,Thurston,NA,THURSTON,36500,"Olympia-Lacey-Tumwater, WA"
53013,"Columbia County, Washington",Columbia County,WA,Washington,Columbia,NA,COLUMBIA,NA,NA
29133,"Mississippi County, Missouri",Mississippi County,MO,Missouri,Mississippi,NA,MISSISSIPPI,NA,NA
29153,"Ozark County, Missouri",Ozark County,MO,Missouri,Ozark,NA,OZARK,NA,NA
29017,"Bollinger County, Missouri",Bollinger County,MO,Missouri,Bollinger,NA,BOLLINGER,16020,"Cape Girardeau, MO-IL"
47165,"Sumner County, Tennessee",Sumner County,TN,Tennessee,Sumner,NA,SUMNER,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
47169,"Trousdale County, Tennessee",Trousdale County,TN,Tennessee,Trousdale,NA,TROUSDALE,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
47027,"Clay County, Tennessee",Clay County,TN,Tennessee,Clay,NA,CLAY,NA,NA
17139,"Moultrie County, Illinois",Moultrie County,IL,Illinois,Moultrie,NA,MOULTRIE,NA,NA
17149,"Pike County, Illinois",Pike County,IL,Illinois,Pike,NA,PIKE,NA,NA
17151,"Pope County, Illinois",Pope County,IL,Illinois,Pope,NA,POPE,NA,NA
17163,"St. Clair County, Illinois",St. Clair County,IL,Illinois,St. Clair,NA,ST CLAIR,41180,"St. Louis, MO-IL"
17173,"Shelby County, Illinois",Shelby County,IL,Illinois,Shelby,NA,SHELBY,NA,NA
17019,"Champaign County, Illinois",Champaign County,IL,Illinois,Champaign,NA,CHAMPAIGN,16580,"Champaign-Urbana, IL"
17013,"Calhoun County, Illinois",Calhoun County,IL,Illinois,Calhoun,NA,CALHOUN,41180,"St. Louis, MO-IL"
17053,"Ford County, Illinois",Ford County,IL,Illinois,Ford,NA,FORD,NA,NA
17089,"Kane County, Illinois",Kane County,IL,Illinois,Kane,CHICAGO,KANE,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
17093,"Kendall County, Illinois",Kendall County,IL,Illinois,Kendall,CHICAGO,KENDALL,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
17009,"Brown County, Illinois",Brown County,IL,Illinois,Brown,NA,BROWN,NA,NA
17121,"Marion County, Illinois",Marion County,IL,Illinois,Marion,NA,MARION,16460,"Centralia, IL"
17125,"Mason County, Illinois",Mason County,IL,Illinois,Mason,NA,MASON,NA,NA
17075,"Iroquois County, Illinois",Iroquois County,IL,Illinois,Iroquois,NA,IROQUOIS,NA,NA
17025,"Clay County, Illinois",Clay County,IL,Illinois,Clay,NA,CLAY,NA,NA
17059,"Gallatin County, Illinois",Gallatin County,IL,Illinois,Gallatin,NA,GALLATIN,NA,NA
17133,"Monroe County, Illinois",Monroe County,IL,Illinois,Monroe,NA,MONROE,41180,"St. Louis, MO-IL"
17181,"Union County, Illinois",Union County,IL,Illinois,Union,NA,UNION,NA,NA
17201,"Winnebago County, Illinois",Winnebago County,IL,Illinois,Winnebago,NA,WINNEBAGO,40420,"Rockford, IL"
17153,"Pulaski County, Illinois",Pulaski County,IL,Illinois,Pulaski,NA,PULASKI,NA,NA
17169,"Schuyler County, Illinois",Schuyler County,IL,Illinois,Schuyler,NA,SCHUYLER,NA,NA
17045,"Edgar County, Illinois",Edgar County,IL,Illinois,Edgar,NA,EDGAR,NA,NA
17007,"Boone County, Illinois",Boone County,IL,Illinois,Boone,NA,BOONE,40420,"Rockford, IL"
17011,"Bureau County, Illinois",Bureau County,IL,Illinois,Bureau,NA,BUREAU,36837,"Ottawa, IL"
17029,"Coles County, Illinois",Coles County,IL,Illinois,Coles,NA,COLES,16660,"Charleston-Mattoon, IL"
17033,"Crawford County, Illinois",Crawford County,IL,Illinois,Crawford,NA,CRAWFORD,NA,NA
17155,"Putnam County, Illinois",Putnam County,IL,Illinois,Putnam,NA,PUTNAM,36837,"Ottawa, IL"
17039,"De Witt County, Illinois",De Witt County,IL,Illinois,De Witt,NA,DE WITT,NA,NA
17103,"Lee County, Illinois",Lee County,IL,Illinois,Lee,NA,LEE,19940,"Dixon, IL"
17117,"Macoupin County, Illinois",Macoupin County,IL,Illinois,Macoupin,NA,MACOUPIN,41180,"St. Louis, MO-IL"
17159,"Richland County, Illinois",Richland County,IL,Illinois,Richland,NA,RICHLAND,NA,NA
17189,"Washington County, Illinois",Washington County,IL,Illinois,Washington,NA,WASHINGTON,NA,NA
41067,"Washington County, Oregon",Washington County,OR,Oregon,Washington,NA,WASHINGTON,38900,"Portland-Vancouver-Hillsboro, OR-WA"
41007,"Clatsop County, Oregon",Clatsop County,OR,Oregon,Clatsop,NA,CLATSOP,11820,"Astoria, OR"
42023,"Cameron County, Pennsylvania",Cameron County,PA,Pennsylvania,Cameron,NA,CAMERON,NA,NA
42017,"Bucks County, Pennsylvania",Bucks County,PA,Pennsylvania,Bucks,PHILADELPHIA,BUCKS,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
42077,"Lehigh County, Pennsylvania",Lehigh County,PA,Pennsylvania,Lehigh,PHILADELPHIA,LEHIGH,10900,"Allentown-Bethlehem-Easton, PA-NJ"
42031,"Clarion County, Pennsylvania",Clarion County,PA,Pennsylvania,Clarion,NA,CLARION,NA,NA
42059,"Greene County, Pennsylvania",Greene County,PA,Pennsylvania,Greene,NA,GREENE,NA,NA
42079,"Luzerne County, Pennsylvania",Luzerne County,PA,Pennsylvania,Luzerne,NA,LUZERNE,42540,"Scranton--Wilkes-Barre, PA"
42037,"Columbia County, Pennsylvania",Columbia County,PA,Pennsylvania,Columbia,NA,COLUMBIA,14100,"Bloomsburg-Berwick, PA"
42065,"Jefferson County, Pennsylvania",Jefferson County,PA,Pennsylvania,Jefferson,NA,JEFFERSON,NA,NA
42099,"Perry County, Pennsylvania",Perry County,PA,Pennsylvania,Perry,NA,PERRY,25420,"Harrisburg-Carlisle, PA"
42113,"Sullivan County, Pennsylvania",Sullivan County,PA,Pennsylvania,Sullivan,NA,SULLIVAN,NA,NA
44003,"Kent County, Rhode Island",Kent County,RI,Rhode Island,Kent,NA,KENT,39300,"Providence-Warwick, RI-MA"
44009,"Washington County, Rhode Island",Washington County,RI,Rhode Island,Washington,NA,WASHINGTON,39300,"Providence-Warwick, RI-MA"
45071,"Newberry County, South Carolina",Newberry County,SC,South Carolina,Newberry,NA,NEWBERRY,35140,"Newberry, SC"
45027,"Clarendon County, South Carolina",Clarendon County,SC,South Carolina,Clarendon,NA,CLARENDON,44940,"Sumter, SC"
45085,"Sumter County, South Carolina",Sumter County,SC,South Carolina,Sumter,NA,SUMTER,44940,"Sumter, SC"
45011,"Barnwell County, South Carolina",Barnwell County,SC,South Carolina,Barnwell,NA,BARNWELL,NA,NA
45031,"Darlington County, South Carolina",Darlington County,SC,South Carolina,Darlington,NA,DARLINGTON,22500,"Florence, SC"
45091,"York County, South Carolina",York County,SC,South Carolina,York,NA,YORK,16740,"Charlotte-Concord-Gastonia, NC-SC"
45021,"Cherokee County, South Carolina",Cherokee County,SC,South Carolina,Cherokee,NA,CHEROKEE,23500,"Gaffney, SC"
45053,"Jasper County, South Carolina",Jasper County,SC,South Carolina,Jasper,NA,JASPER,25940,"Hilton Head Island-Bluffton, SC"
45061,"Lee County, South Carolina",Lee County,SC,South Carolina,Lee,NA,LEE,NA,NA
45001,"Abbeville County, South Carolina",Abbeville County,SC,South Carolina,Abbeville,NA,ABBEVILLE,NA,NA
46085,"Lyman County, South Dakota",Lyman County,SD,South Dakota,Lyman,NA,LYMAN,NA,NA
46039,"Deuel County, South Dakota",Deuel County,SD,South Dakota,Deuel,NA,DEUEL,NA,NA
06021,"Glenn County, California",Glenn County,CA,California,Glenn,NA,GLENN,NA,NA
06007,"Butte County, California",Butte County,CA,California,Butte,NA,BUTTE,17020,"Chico, CA"
06031,"Kings County, California",Kings County,CA,California,Kings,FRESNO,KINGS,25260,"Hanford-Corcoran, CA"
06063,"Plumas County, California",Plumas County,CA,California,Plumas,NA,PLUMAS,NA,NA
06079,"San Luis Obispo County, California",San Luis Obispo County,CA,California,San Luis Obispo,NA,SAN LUIS OBISPO,42020,"San Luis Obispo-Paso Robles, CA"
06019,"Fresno County, California",Fresno County,CA,California,Fresno,FRESNO,FRESNO,23420,"Fresno, CA"
06029,"Kern County, California",Kern County,CA,California,Kern,NA,KERN,12540,"Bakersfield, CA"
06059,"Orange County, California",Orange County,CA,California,Orange,LOS ANGELES,ORANGE,31080,"Los Angeles-Long Beach-Anaheim, CA"
06111,"Ventura County, California",Ventura County,CA,California,Ventura,LOS ANGELES,VENTURA,37100,"Oxnard-Thousand Oaks-Ventura, CA"
06009,"Calaveras County, California",Calaveras County,CA,California,Calaveras,NA,CALAVERAS,NA,NA
06101,"Sutter County, California",Sutter County,CA,California,Sutter,NA,SUTTER,49700,"Yuba City, CA"
06081,"San Mateo County, California",San Mateo County,CA,California,San Mateo,SAN FRANCISCO,SAN MATEO,41860,"San Francisco-Oakland-Berkeley, CA"
06109,"Tuolumne County, California",Tuolumne County,CA,California,Tuolumne,NA,TUOLUMNE,43760,"Sonora, CA"
06077,"San Joaquin County, California",San Joaquin County,CA,California,San Joaquin,NA,SAN JOAQUIN,44700,"Stockton, CA"
06005,"Amador County, California",Amador County,CA,California,Amador,NA,AMADOR,NA,NA
08095,"Phillips County, Colorado",Phillips County,CO,Colorado,Phillips,NA,PHILLIPS,NA,NA
08007,"Archuleta County, Colorado",Archuleta County,CO,Colorado,Archuleta,NA,ARCHULETA,NA,NA
08031,"Denver County, Colorado",Denver County,CO,Colorado,Denver,NA,DENVER,19740,"Denver-Aurora-Lakewood, CO"
08061,"Kiowa County, Colorado",Kiowa County,CO,Colorado,Kiowa,NA,KIOWA,NA,NA
08055,"Huerfano County, Colorado",Huerfano County,CO,Colorado,Huerfano,NA,HUERFANO,NA,NA
08009,"Baca County, Colorado",Baca County,CO,Colorado,Baca,NA,BACA,NA,NA
08047,"Gilpin County, Colorado",Gilpin County,CO,Colorado,Gilpin,NA,GILPIN,19740,"Denver-Aurora-Lakewood, CO"
08063,"Kit Carson County, Colorado",Kit Carson County,CO,Colorado,Kit Carson,NA,KIT CARSON,NA,NA
08051,"Gunnison County, Colorado",Gunnison County,CO,Colorado,Gunnison,NA,GUNNISON,NA,NA
08079,"Mineral County, Colorado",Mineral County,CO,Colorado,Mineral,NA,MINERAL,NA,NA
08091,"Ouray County, Colorado",Ouray County,CO,Colorado,Ouray,NA,OURAY,33940,"Montrose, CO"
08115,"Sedgwick County, Colorado",Sedgwick County,CO,Colorado,Sedgwick,NA,SEDGWICK,NA,NA
08123,"Weld County, Colorado",Weld County,CO,Colorado,Weld,NA,WELD,24540,"Greeley, CO"
08027,"Custer County, Colorado",Custer County,CO,Colorado,Custer,NA,CUSTER,NA,NA
08023,"Costilla County, Colorado",Costilla County,CO,Colorado,Costilla,NA,COSTILLA,NA,NA
08035,"Douglas County, Colorado",Douglas County,CO,Colorado,Douglas,NA,DOUGLAS,19740,"Denver-Aurora-Lakewood, CO"
08065,"Lake County, Colorado",Lake County,CO,Colorado,Lake,NA,LAKE,NA,NA
08067,"La Plata County, Colorado",La Plata County,CO,Colorado,La Plata,NA,LA PLATA,20420,"Durango, CO"
08097,"Pitkin County, Colorado",Pitkin County,CO,Colorado,Pitkin,NA,PITKIN,24060,"Glenwood Springs, CO"
08105,"Rio Grande County, Colorado",Rio Grande County,CO,Colorado,Rio Grande,NA,RIO GRANDE,NA,NA
08011,"Bent County, Colorado",Bent County,CO,Colorado,Bent,NA,BENT,NA,NA
08025,"Crowley County, Colorado",Crowley County,CO,Colorado,Crowley,NA,CROWLEY,NA,NA
08111,"San Juan County, Colorado",San Juan County,CO,Colorado,San Juan,NA,SAN JUAN,NA,NA
08069,"Larimer County, Colorado",Larimer County,CO,Colorado,Larimer,NA,LARIMER,22660,"Fort Collins, CO"
08075,"Logan County, Colorado",Logan County,CO,Colorado,Logan,NA,LOGAN,44540,"Sterling, CO"
08113,"San Miguel County, Colorado",San Miguel County,CO,Colorado,San Miguel,NA,SAN MIGUEL,NA,NA
08119,"Teller County, Colorado",Teller County,CO,Colorado,Teller,NA,TELLER,17820,"Colorado Springs, CO"
08039,"Elbert County, Colorado",Elbert County,CO,Colorado,Elbert,NA,ELBERT,19740,"Denver-Aurora-Lakewood, CO"
08071,"Las Animas County, Colorado",Las Animas County,CO,Colorado,Las Animas,NA,LAS ANIMAS,NA,NA
08073,"Lincoln County, Colorado",Lincoln County,CO,Colorado,Lincoln,NA,LINCOLN,NA,NA
08117,"Summit County, Colorado",Summit County,CO,Colorado,Summit,NA,SUMMIT,14720,"Breckenridge, CO"
08003,"Alamosa County, Colorado",Alamosa County,CO,Colorado,Alamosa,NA,ALAMOSA,NA,NA
08029,"Delta County, Colorado",Delta County,CO,Colorado,Delta,NA,DELTA,NA,NA
08043,"Fremont County, Colorado",Fremont County,CO,Colorado,Fremont,NA,FREMONT,15860,"Cañon City, CO"
08085,"Montrose County, Colorado",Montrose County,CO,Colorado,Montrose,NA,MONTROSE,33940,"Montrose, CO"
08087,"Morgan County, Colorado",Morgan County,CO,Colorado,Morgan,NA,MORGAN,22820,"Fort Morgan, CO"
08109,"Saguache County, Colorado",Saguache County,CO,Colorado,Saguache,NA,SAGUACHE,NA,NA
08099,"Prowers County, Colorado",Prowers County,CO,Colorado,Prowers,NA,PROWERS,NA,NA
08121,"Washington County, Colorado",Washington County,CO,Colorado,Washington,NA,WASHINGTON,NA,NA
08049,"Grand County, Colorado",Grand County,CO,Colorado,Grand,NA,GRAND,NA,NA
08089,"Otero County, Colorado",Otero County,CO,Colorado,Otero,NA,OTERO,NA,NA
08014,"Broomfield County, Colorado",Broomfield County,CO,Colorado,Broomfield,NA,BROOMFIELD,19740,"Denver-Aurora-Lakewood, CO"
10005,"Sussex County, Delaware",Sussex County,DE,Delaware,Sussex,NA,SUSSEX,41540,"Salisbury, MD-DE"
11001,"District of Columbia, District of Columbia",Washington,DC,District of Columbia,Washington,NA,WASHINGTON,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
09009,"New Haven County, Connecticut",New Haven County,CT,Connecticut,New Haven,NA,NEW HAVEN,35300,"New Haven-Milford, CT"
09003,"Hartford County, Connecticut",Hartford County,CT,Connecticut,Hartford,NA,HARTFORD,25540,"Hartford-East Hartford-Middletown, CT"
47157,"Shelby County, Tennessee",Shelby County,TN,Tennessee,Shelby,NA,SHELBY,32820,"Memphis, TN-MS-AR"
47077,"Henderson County, Tennessee",Henderson County,TN,Tennessee,Henderson,NA,HENDERSON,NA,NA
47089,"Jefferson County, Tennessee",Jefferson County,TN,Tennessee,Jefferson,NA,JEFFERSON,34100,"Morristown, TN"
47153,"Sequatchie County, Tennessee",Sequatchie County,TN,Tennessee,Sequatchie,NA,SEQUATCHIE,16860,"Chattanooga, TN-GA"
47017,"Carroll County, Tennessee",Carroll County,TN,Tennessee,Carroll,NA,CARROLL,NA,NA
47037,"Davidson County, Tennessee",Davidson County,TN,Tennessee,Davidson,NA,DAVIDSON,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
47135,"Perry County, Tennessee",Perry County,TN,Tennessee,Perry,NA,PERRY,NA,NA
47121,"Meigs County, Tennessee",Meigs County,TN,Tennessee,Meigs,NA,MEIGS,NA,NA
47075,"Haywood County, Tennessee",Haywood County,TN,Tennessee,Haywood,NA,HAYWOOD,15140,"Brownsville, TN"
47125,"Montgomery County, Tennessee",Montgomery County,TN,Tennessee,Montgomery,NA,MONTGOMERY,17300,"Clarksville, TN-KY"
47061,"Grundy County, Tennessee",Grundy County,TN,Tennessee,Grundy,NA,GRUNDY,NA,NA
47029,"Cocke County, Tennessee",Cocke County,TN,Tennessee,Cocke,NA,COCKE,35460,"Newport, TN"
47041,"DeKalb County, Tennessee",DeKalb County,TN,Tennessee,DeKalb,NA,DEKALB,NA,NA
47101,"Lewis County, Tennessee",Lewis County,TN,Tennessee,Lewis,NA,LEWIS,NA,NA
47131,"Obion County, Tennessee",Obion County,TN,Tennessee,Obion,NA,OBION,46460,"Union City, TN"
47167,"Tipton County, Tennessee",Tipton County,TN,Tennessee,Tipton,NA,TIPTON,32820,"Memphis, TN-MS-AR"
47045,"Dyer County, Tennessee",Dyer County,TN,Tennessee,Dyer,NA,DYER,20540,"Dyersburg, TN"
47065,"Hamilton County, Tennessee",Hamilton County,TN,Tennessee,Hamilton,NA,HAMILTON,16860,"Chattanooga, TN-GA"
47139,"Polk County, Tennessee",Polk County,TN,Tennessee,Polk,NA,POLK,17420,"Cleveland, TN"
47185,"White County, Tennessee",White County,TN,Tennessee,White,NA,WHITE,NA,NA
47163,"Sullivan County, Tennessee",Sullivan County,TN,Tennessee,Sullivan,NA,SULLIVAN,28700,"Kingsport-Bristol, TN-VA"
36095,"Schoharie County, New York",Schoharie County,NY,New York,Schoharie,NA,SCHOHARIE,10580,"Albany-Schenectady-Troy, NY"
36035,"Fulton County, New York",Fulton County,NY,New York,Fulton,NA,FULTON,24100,"Gloversville, NY"
36083,"Rensselaer County, New York",Rensselaer County,NY,New York,Rensselaer,NA,RENSSELAER,10580,"Albany-Schenectady-Troy, NY"
36033,"Franklin County, New York",Franklin County,NY,New York,Franklin,NA,FRANKLIN,31660,"Malone, NY"
36081,"Queens County, New York",Queens County,NY,New York,Queens,NEW YORK,QUEENS,35620,"New York-Newark-Jersey City, NY-NJ-PA"
36115,"Washington County, New York",Washington County,NY,New York,Washington,NA,WASHINGTON,24020,"Glens Falls, NY"
36061,"New York County, New York",New York County,NY,New York,New York,NEW YORK,NEW YORK,35620,"New York-Newark-Jersey City, NY-NJ-PA"
36011,"Cayuga County, New York",Cayuga County,NY,New York,Cayuga,NA,CAYUGA,12180,"Auburn, NY"
36087,"Rockland County, New York",Rockland County,NY,New York,Rockland,NEW YORK,ROCKLAND,35620,"New York-Newark-Jersey City, NY-NJ-PA"
36063,"Niagara County, New York",Niagara County,NY,New York,Niagara,NA,NIAGARA,15380,"Buffalo-Cheektowaga, NY"
36031,"Essex County, New York",Essex County,NY,New York,Essex,NA,ESSEX,NA,NA
36059,"Nassau County, New York",Nassau County,NY,New York,Nassau,NEW YORK,NASSAU,35620,"New York-Newark-Jersey City, NY-NJ-PA"
36097,"Schuyler County, New York",Schuyler County,NY,New York,Schuyler,NA,SCHUYLER,NA,NA
36017,"Chenango County, New York",Chenango County,NY,New York,Chenango,NA,CHENANGO,NA,NA
36045,"Jefferson County, New York",Jefferson County,NY,New York,Jefferson,NA,JEFFERSON,48060,"Watertown-Fort Drum, NY"
36103,"Suffolk County, New York",Suffolk County,NY,New York,Suffolk,NEW YORK,SUFFOLK,35620,"New York-Newark-Jersey City, NY-NJ-PA"
36121,"Wyoming County, New York",Wyoming County,NY,New York,Wyoming,NA,WYOMING,NA,NA
36075,"Oswego County, New York",Oswego County,NY,New York,Oswego,NA,OSWEGO,45060,"Syracuse, NY"
36117,"Wayne County, New York",Wayne County,NY,New York,Wayne,NA,WAYNE,40380,"Rochester, NY"
36007,"Broome County, New York",Broome County,NY,New York,Broome,NA,BROOME,13780,"Binghamton, NY"
08053,"Hinsdale County, Colorado",Hinsdale County,CO,Colorado,Hinsdale,NA,HINSDALE,NA,NA
36029,"Erie County, New York",Erie County,NY,New York,Erie,NA,ERIE,15380,"Buffalo-Cheektowaga, NY"
36105,"Sullivan County, New York",Sullivan County,NY,New York,Sullivan,NEW YORK,SULLIVAN,NA,NA
36071,"Orange County, New York",Orange County,NY,New York,Orange,NEW YORK,ORANGE,39100,"Poughkeepsie-Newburgh-Middletown, NY"
37087,"Haywood County, North Carolina",Haywood County,NC,North Carolina,Haywood,NA,HAYWOOD,11700,"Asheville, NC"
37067,"Forsyth County, North Carolina",Forsyth County,NC,North Carolina,Forsyth,NA,FORSYTH,49180,"Winston-Salem, NC"
18089,"Lake County, Indiana",Lake County,IN,Indiana,Lake,CHICAGO,LAKE,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
